180.76.4.52 - - [02/Jan/2015:00:02:04 -0500] "GET / HTTP/1.1" 301 294 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
157.55.39.62 - - [02/Jan/2015:17:24:33 -0500] "GET / HTTP/1.1" 200 22533 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.162 - - [02/Jan/2015:17:27:26 -0500] "GET /contact/ HTTP/1.1" 200 20363 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.64.179 - - [02/Jan/2015:17:35:32 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
146.0.73.135 - - [02/Jan/2015:17:38:51 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/4.0"
146.0.73.135 - - [02/Jan/2015:17:38:53 -0500] "POST /wp-login.php HTTP/1.1" 200 6240 "http://jonathas.com/wp-login.php" "Mozilla/4.0"
216.92.155.49 - - [02/Jan/2015:17:38:52 -0500] "POST /wp-cron.php?doing_wp_cron=1420238332.2765579223632812500000 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
193.104.41.186 - - [02/Jan/2015:17:43:10 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
216.92.155.49 - - [02/Jan/2015:17:43:10 -0500] "POST /wp-cron.php?doing_wp_cron=1420238590.5360360145568847656250 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
66.249.64.175 - - [02/Jan/2015:17:54:52 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
216.92.155.49 - - [02/Jan/2015:18:04:36 -0500] "POST /wp-cron.php?doing_wp_cron=1420239876.1150159835815429687500 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
180.76.4.11 - - [02/Jan/2015:18:04:35 -0500] "GET / HTTP/1.1" 301 294 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
216.92.155.49 - - [02/Jan/2015:18:18:02 -0500] "POST /wp-cron.php?doing_wp_cron=1420240682.1696920394897460937500 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
193.104.41.186 - - [02/Jan/2015:18:18:01 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:18:18:03 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
180.76.5.62 - - [02/Jan/2015:18:28:21 -0500] "GET /tag/navegadores/feed/ HTTP/1.1" 200 1208 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
146.0.73.15 - - [02/Jan/2015:18:33:31 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/4.0"
146.0.73.15 - - [02/Jan/2015:18:33:32 -0500] "POST /wp-login.php HTTP/1.1" 200 6240 "http://jonathas.com/wp-login.php" "Mozilla/4.0"
193.104.41.186 - - [02/Jan/2015:18:38:05 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
66.249.64.175 - - [02/Jan/2015:18:38:09 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
216.92.155.49 - - [02/Jan/2015:18:43:22 -0500] "POST /wp-cron.php?doing_wp_cron=1420242201.9207630157470703125000 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
180.76.5.65 - - [02/Jan/2015:18:43:21 -0500] "GET /tag/rds/feed/ HTTP/1.1" 200 3712 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
157.55.39.140 - - [02/Jan/2015:18:43:41 -0500] "GET /tag/mysql/ HTTP/1.1" 200 51257 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
195.125.180.132 - - [02/Jan/2015:18:45:24 -0500] "GET / HTTP/1.1" 200 22533 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.175 - - [02/Jan/2015:18:52:31 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
193.104.41.186 - - [02/Jan/2015:18:58:09 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:18:58:10 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
36.74.181.72 - - [02/Jan/2015:18:58:23 -0500] "GET / HTTP/1.1" 200 22533 "http://semalt.semalt.com/crawler.php?u=http://jonathas.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/themes//decoder/style.css HTTP/1.1" 200 11184 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/themes//decoder/lib/superfish.css HTTP/1.1" 200 2712 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/themes//decoder/lib/js/jquery-1.2.6.min.js HTTP/1.1" 200 56094 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/themes//decoder/lib/js/superfish.js HTTP/1.1" 200 4026 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/themes//decoder/lib/js/supersubs.js HTTP/1.1" 200 3617 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/uploads/shadowbox-js/src/shadowbox.css?ver=3.0.3 HTTP/1.1" 200 2320 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/plugins/shadowbox-js/css/extras.css?ver=3.0.3.10 HTTP/1.1" 200 472 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.0.1 HTTP/1.1" 200 1423 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/plugins/tubepress/src/main/web/css/tubepress.css?ver=4.0.1 HTTP/1.1" 200 4792 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/plugins/jetpack/css/jetpack.css?ver=3.2 HTTP/1.1" 200 53249 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/plugins/no-ie-welcome/noie.css?ver=4.0.1 HTTP/1.1" 200 729 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-content/plugins/wp-stats/stats-css.css?ver=2.50 HTTP/1.1" 200 2053 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 200 7518 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:25 -0500] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 200 96126 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/scripts/jquery.lightbox.min.js?ver=1.4.9 HTTP/1.1" 200 22994 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/scripts/jquery.lightbox.plugin.min.js?ver=1.0 HTTP/1.1" 200 575 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-content/plugins/tubepress/src/main/web/js/tubepress.js?ver=4.0.1 HTTP/1.1" 200 5610 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-content/plugins/wordpress-code-snippet/scripts/shCore.js HTTP/1.1" 200 19967 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-content/plugins/wordpress-code-snippet/styles/shCore.css HTTP/1.1" 200 7186 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-content/plugins/wordpress-code-snippet/styles/shThemeDefault.css HTTP/1.1" 200 3676 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shCore.css HTTP/1.1" 200 7186 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shThemeDefault.css HTTP/1.1" 200 3676 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-content/uploads/shadowbox-js/3127eaded490136b0312be18eec12387.js?ver=3.0.3 HTTP/1.1" 200 42188 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-includes/js/comment-reply.min.js?ver=4.0.1 HTTP/1.1" 200 1074 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:26 -0500] "GET /wp-content/plugins/jetpack/modules/photon/photon.js?ver=20130122 HTTP/1.1" 200 1696 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20 HTTP/1.1" 200 15567 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.0.1 HTTP/1.1" 200 9976 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/plugins/jetpack/modules/wpgroho.js?ver=4.0.1 HTTP/1.1" 200 1276 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/plugins/syntaxhighlighter2/files/shCore.js HTTP/1.1" 200 19967 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-includes/images/rss.png HTTP/1.1" 200 913 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/themes/decoder/img/creativecommons.png HTTP/1.1" 200 5045 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/themes//decoder/img/bg-body-blue.png HTTP/1.1" 200 487 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/themes//decoder/img/bg-header.jpg HTTP/1.1" 200 12340 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/themes//decoder/img/bg-menu-hover-blue.png HTTP/1.1" 200 458 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/themes//decoder/img/bg-content.gif HTTP/1.1" 200 361 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/themes//decoder/img/bg-box-right.gif HTTP/1.1" 200 346 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/themes//decoder/img/bg-form-input.png HTTP/1.1" 200 438 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:27 -0500] "GET /wp-content/themes//decoder/img/bg-form-submit-blue.png HTTP/1.1" 200 555 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:28 -0500] "GET /wp-content/themes//decoder/img/bg-list-item-sidebar-blue.gif HTTP/1.1" 200 357 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:28 -0500] "GET /wp-content/themes//decoder/img/bg-footer-wrap-blue.png HTTP/1.1" 200 454 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:28 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/loading.gif HTTP/1.1" 200 4295 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:28 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/prev.gif HTTP/1.1" 200 1569 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:28 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/next.gif HTTP/1.1" 200 1557 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:28 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/images/blank.gif HTTP/1.1" 200 346 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
36.74.181.72 - - [02/Jan/2015:18:58:28 -0500] "GET /wp-content/plugins/jquery-lightbox-balupton-edition/styles/jquery.lightbox.min.css HTTP/1.1" 200 2637 "http://jonathas.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
193.104.41.186 - - [02/Jan/2015:19:03:15 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:19:03:16 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:19:18:09 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
216.92.155.49 - - [02/Jan/2015:19:18:10 -0500] "POST /wp-cron.php?doing_wp_cron=1420244289.8669610023498535156250 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
88.198.56.239 - - [02/Jan/2015:19:19:48 -0500] "GET /2009/02/14/jude-a-ide-para-modelagem-uml-no-linux/ HTTP/1.1" 404 17811 "-" "Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/ 20120405 Firefox/14.0.1"
193.104.41.186 - - [02/Jan/2015:19:23:14 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
146.0.73.135 - - [02/Jan/2015:19:28:04 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/4.0"
146.0.73.135 - - [02/Jan/2015:19:28:05 -0500] "POST /wp-login.php HTTP/1.1" 200 6240 "http://jonathas.com/wp-login.php" "Mozilla/4.0"
66.249.64.179 - - [02/Jan/2015:19:42:02 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
193.104.41.186 - - [02/Jan/2015:19:43:17 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:19:43:17 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
66.249.64.171 - - [02/Jan/2015:19:49:02 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
54.162.93.60 - - [02/Jan/2015:19:54:54 -0500] "GET /feed/ HTTP/1.1" 304 132 "-" "Mozilla/5.0 (compatible; FlipboardRSS/1.1; +http://flipboard.com/browserproxy)"
193.104.41.186 - - [02/Jan/2015:19:58:16 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:20:03:26 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:20:03:27 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
216.92.155.49 - - [02/Jan/2015:20:18:28 -0500] "POST /wp-cron.php?doing_wp_cron=1420247907.8604779243469238281250 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
193.104.41.186 - - [02/Jan/2015:20:18:27 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
66.249.64.179 - - [02/Jan/2015:20:21:08 -0500] "GET /projects/ HTTP/1.1" 200 53943 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
193.104.41.186 - - [02/Jan/2015:20:23:32 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:20:23:33 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
146.0.78.9 - - [02/Jan/2015:20:26:59 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/4.0"
146.0.78.9 - - [02/Jan/2015:20:27:00 -0500] "POST /wp-login.php HTTP/1.1" 200 6240 "http://jonathas.com/wp-login.php" "Mozilla/4.0"
193.104.41.186 - - [02/Jan/2015:20:38:32 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
66.249.64.175 - - [02/Jan/2015:20:41:10 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.179 - - [02/Jan/2015:20:42:45 -0500] "GET /feed/ HTTP/1.1" 304 188 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
193.104.41.186 - - [02/Jan/2015:21:03:43 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:21:03:44 -0500] "POST /wp-login.php HTTP/1.1" 200 6348 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
216.92.155.49 - - [02/Jan/2015:21:17:42 -0500] "POST /wp-cron.php?doing_wp_cron=1420251462.7361528873443603515625 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
46.39.85.211 - - [02/Jan/2015:21:17:42 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
46.39.85.211 - - [02/Jan/2015:21:17:43 -0500] "POST /wp-login.php HTTP/1.1" 200 6295 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
193.104.41.186 - - [02/Jan/2015:21:18:43 -0500] "POST /wp-login.php HTTP/1.1" 200 5632 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
66.249.64.171 - - [02/Jan/2015:21:19:56 -0500] "GET /tag/mysql/ HTTP/1.1" 200 51257 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
216.92.155.49 - - [02/Jan/2015:21:19:57 -0500] "POST /wp-cron.php?doing_wp_cron=1420251597.3265960216522216796875 HTTP/1.0" 200 124 "-" "WordPress/4.0.1; http://jonathas.com"
5.39.221.39 - - [02/Jan/2015:21:23:36 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/4.0"
5.39.221.39 - - [02/Jan/2015:21:23:36 -0500] "POST /wp-login.php HTTP/1.1" 200 6240 "http://jonathas.com/wp-login.php" "Mozilla/4.0"
193.104.41.186 - - [02/Jan/2015:21:23:50 -0500] "GET /wp-login.php HTTP/1.1" 200 5411 "-" "Mozilla/5.0 (Windows NT 5.1; rv:29.0) Gecko/20100101 Firefox/29.0"
